302,143,Botumoito (Botumoita)
1699,143,Dulupi
3704,143,Mananggu
4996,143,Paguyaman
5007,143,Paguyaman Pantai
6280,143,Tilamuta
6602,143,Wonosari
31,185,Bone
59,185,Bone Raya
75,185,Bulango Selatan
79,185,Bonepantai
118,185,Bulango Timur
125,185,Bulango Ulu
133,185,Bulango Utara
201,185,Bulawa
303,185,Botupingge (Botu Pingge)
2417,185,Kabila
2432,185,Kabila Bone
4622,185,Pinogu
6013,185,Tapa
6258,185,Suwawa
6269,185,Suwawa Selatan
6281,185,Suwawa Tengah
6301,185,Suwawa Timur
6305,185,Tilongkabila
99,332,Bongomeme
465,332,Asparaga
622,332,Bilato
634,332,Biluhu
776,332,Boliyohuto (Boliohuto)
1446,332,Dungaliyo
2870,332,Batudaa
2939,332,Batudaa Pantai
3502,332,Limboto
3513,332,Limboto Barat
3707,332,Mootilango
5599,332,Pulubala
5892,332,Tabongo
6187,332,Talaga Jaya (Telaga Jaya)
6287,332,Tilango
6627,332,Telaga
6674,332,Telaga Biru
7093,332,Tibawa
7105,332,Tolangohula
1454,337,Dungingi
1781,337,Dumbo Raya
1996,337,Hulonthalangi
2286,337,Kota Barat
2414,337,Kota Selatan
2428,337,Kota Tengah
2438,337,Kota Timur
2440,337,Kota Utara
5765,337,Sipatana
904,453,Buntulia
1462,453,Dengilo
1514,453,Duhiadaa
3292,453,Lemito
3475,453,Marisa
4243,453,Popayato
4256,453,Popayato Barat
4266,453,Popayato Timur
4404,453,Patilanggio
4986,453,Paguat
6138,453,Randangan
6641,453,Taluditi (Taluduti)
6965,453,Wanggarasi
921,33,Bathin VIII (Batin VIII)
950,33,Cermin Nan Gedang / Gadang
981,33,Batang Asai
3000,33,Air Hitam
3597,33,Limun
3840,33,Mandiangin
3864,33,Mandiangin Timur
4530,33,Pelawan
4605,33,Pauh
4925,33,Sarolangun
6116,33,Singkut
811,87,Bajubang
968,87,Batin XXIV
3493,87,Maro Sebo Ilir
3494,87,Maro Sebo Ulu
3691,87,Muara Bulian
3714,87,Mersam
4251,87,Muara Tembesi
4734,87,Pemayung
169,121,Alam Barajo
1665,121,Jambi Selatan
1667,121,Danau Sipin
1682,121,Jambi Timur
1693,121,Danau Teluk
2013,121,Jelutung
2290,121,Kota Baru
4527,121,Paal Merah
4544,121,Pelayangan
4789,121,Pasar Jambi
6767,121,Telanaipura
701,205,Bungo Dani
855,205,Bathin II Pelayang
867,205,Bathin III
879,205,Bathin III Ulu
956,205,Batin II Babeko (Bathin)
2060,205,Jujuhan
2065,205,Jujuhan Ilir
3520,205,Limbur Lubuk Mengkuang
4541,205,Muko-muko Bathin VII
4561,205,Pelepat
4576,205,Pelepat Ilir
4625,205,Rantau Pandan
4797,205,Rimbo Tengah
5234,205,Pasar Muaro Bungo (Pasar Muara Bungo)
6570,205,Tanah Sepenggal
6579,205,Tanah Sepenggal Lintas
6632,205,Tanah Tumbuh
1638,214,Hamparan Rawang
2642,214,Koto Baru
2887,214,Kumun Debai
4270,214,Pesisir Bukit
5059,214,Pondok Tinggi
5853,214,Sungai Bungkal
6095,214,Sungai Penuh
6321,214,Tanah Kampung
633,248,Bukitkerman
1199,248,Batang Merangin
1532,248,Depati Tujuh
1536,248,Gunung Kerinci
1594,248,Gunung Raya
1657,248,Gunung Tujuh
2073,248,Danau Kerinci
2078,248,Danau Kerinci Barat
2139,248,Keliling Danau
2969,248,Air Hangat
2989,248,Air Hangat Barat
2997,248,Air Hangat Timur
3341,248,Kayu Aro
3368,248,Kayu Aro Barat
6001,248,Sitinjau Laut
6150,248,Siulak
6156,248,Siulak Mukai
6283,248,Tanah Cogok
249,272,Betara
329,272,Bram Itam
986,272,Batang Asam
2954,272,Kuala Betara
3711,272,Merlung
4003,272,Muara Papalik
4673,272,Renah Mendaluh
5031,272,Pengabuan
5253,272,Seberang Kota
5731,272,Senyerang
6271,272,Tebing Tinggi
6787,272,Tungkal Ilir
6829,272,Tungkal Ulu
630,274,Berbak
1166,274,Geragai
1401,274,Dendang
3012,274,Kuala Jambi
3087,274,Mendahara
3114,274,Mendahara Ulu
3977,274,Nipah Panjang
4043,274,Muara Sabak Barat
4056,274,Muara Sabak Timur
4679,274,Rantau Rasau
5507,274,Sadu
4197,298,Muara Tabir
4781,298,Rimbo Bujang
4787,298,Rimbo Ilir
4801,298,Rimbo Ulu
5952,298,Serai Serumpun
5996,298,Sumay
6327,298,Tebo Ilir
6336,298,Tebo Tengah
6348,298,Tebo Ulu
6597,298,Tengah Ilir
6694,298,VII Koto
6705,298,VII Koto Ilir
734,405,Bangko
815,405,Bangko Barat
1093,405,Batang Masumai
1811,405,Jangkat
1826,405,Jangkat Timur (Sungai Tenang)
3385,405,Lembah Masurai
3438,405,Margo Tabir
4033,405,Pangkalan Jambu
4148,405,Muara Siau
4163,405,Pamenang
4165,405,Pamenang Barat
4172,405,Pamenang Selatan
4677,405,Renah Pamenang (Renah Pemenang)
4683,405,Renah Pembarap
4714,405,Nalo Tantan (Nalo Tatan)
5760,405,Tabir
5774,405,Tabir Barat
5811,405,Tabir Ilir
5827,405,Tabir Lintas
5830,405,Tabir Selatan
5835,405,Tabir Timur
5845,405,Tabir Ulu
6045,405,Sungai Manau
7081,405,Tiang Pumpung
709,419,Bahar Selatan
722,419,Bahar Utara
1652,419,Jambi Luar Kota
2872,419,Kumpeh
2878,419,Kumpeh Ulu
3490,419,Maro Sebo
3777,419,Mestong
5363,419,Sekernan
5788,419,Sungai Bahar
5880,419,Sungai Gelam
5946,419,Taman Rajo
183,58,Batununggal
263,58,Andir
355,58,Babakan Ciparay
384,58,Buahbatu
456,58,Bandung Kidul
480,58,Bandung Kulon
481,58,Astana Anyar
485,58,Bandung Wetan
699,58,Antapani (Cicadas)
822,58,Arcamanik
1027,58,Cibeunying Kaler
1029,58,Cibeunying Kidul
1045,58,Bojongloa Kaler
1050,58,Bojongloa Kidul
1081,58,Cibiru
1270,58,Cicendo
1298,58,Cidadap
1512,58,Gedebage
1592,58,Coblong
1624,58,Cinambo
2516,58,Kiaracondong
3548,58,Lengkong
3730,58,Mandalajati
4682,58,Panyileukan
5156,58,Regol
5575,58,Sukajadi
5716,58,Sumur Bandung
6127,58,Rancasari
6221,58,Sukasari
7135,58,Ujungberung (Ujung Berung)
95,59,Arjasari
200,59,Banjaran
884,59,Baleendah
